ts,mode,ticker,interval,price,krw,coin,portfolio_value,action,reason,v_pred,p_sell,p_hold,p_buy,ret1,ret3,ret6,vol_z,ma_diff,cash_ratio,coin_ratio
2025-08-24T16:32:00+09:00,LIVE,KRW-BTC,minute1,159556000.0,31668.01499677,0.00042912,100136.685716771,2,"π(a|s)=[sell:0.003, hold:0.001, buy:0.996], V(s)=-0.001122",-0.0011223074980080128,0.0029383877,0.00094667956,0.99611497,0.00030719654936772756,0.0005016428804334172,0.0006459583701781124,3.0532304338129226,0.00026684736612869693,0.3162478842802984,0.6837521157197016
2025-08-24T16:33:00+09:00,LIVE,KRW-BTC,minute1,159616000.0,23747.91580621,0.0004787,100156.095006211,1,"π(a|s)=[sell:0.000, hold:0.997, buy:0.003], V(s)=-0.000645",-0.0006447848863899708,0.0004221032,0.99670154,0.0028763206,5.6388504263704675e-05,0.000915532702075561,0.0010222447994079342,0.7352055962190891,0.00042328321033036786,0.23710904268719057,0.7628909573128094
2025-08-24T16:34:00+09:00,LIVE,KRW-BTC,minute1,159545000.0,23747.91580621,0.0004787,100122.10730621101,1,"π(a|s)=[sell:0.000, hold:1.000, buy:0.000], V(s)=-0.000268",-0.0002679568715393543,9.218954e-05,0.9998553,5.2589166e-05,-0.0004448175621492023,0.0002382340586932763,0.00043266698437371964,-0.14217154284210448,0.0004894308336408606,0.2371895323135774,0.7628104676864226
2025-08-24T16:35:00+09:00,LIVE,KRW-BTC,minute1,159518000.0,23747.91580621,0.0004787,100109.18240621101,1,"π(a|s)=[sell:0.000, hold:0.998, buy:0.002], V(s)=-0.000683",-0.0006831404753029346,0.0003600457,0.997675,0.0019650012,-0.00016923125137113804,-0.000557619653273389,0.00026336251222747187,0.6697171536632266,0.0005380227850768282,0.23722015538842942,0.7627798446115706
2025-08-24T16:36:00+09:00,LIVE,KRW-BTC,minute1,159584000.0,23747.91580621,0.0004787,100140.776606211,1,"π(a|s)=[sell:0.000, hold:1.000, buy:0.000], V(s)=-0.000165",-0.00016519101336598396,6.6187145e-05,0.99991584,1.7970944e-05,0.00041374641106339816,-0.000200481154771448,0.00071486800025089,-0.7282053465043623,0.0006025913308364357,0.23714531293875635,0.7628546870612436
2025-08-24T16:37:00+09:00,LIVE,KRW-BTC,minute1,159591000.0,23747.91580621,0.0004787,100144.127506211,1,"π(a|s)=[sell:0.000, hold:1.000, buy:0.000], V(s)=-0.000190",-0.00019029946997761726,7.143868e-05,0.99990535,2.3294133e-05,4.386404652101383e-05,0.0002883199097434286,0.0005266226560589615,-0.5273758073941291,0.0005483331018567142,0.23713737787307734,0.7628626221269227
2025-08-24T16:38:00+09:00,LIVE,KRW-BTC,minute1,159585000.0,23747.91580621,0.0004787,100141.25530621101,1,"π(a|s)=[sell:0.000, hold:1.000, buy:0.000], V(s)=-0.000109",-0.00010899128392338753,6.9705224e-05,0.9999088,2.1440263e-05,-3.7596105043502526e-05,0.00042001529607937904,-0.00013783856597771038,-0.5845462851668561,0.00046899550943069716,0.23714417932543227,0.7628558206745677
2025-08-24T16:39:00+09:00,LIVE,KRW-BTC,minute1,159579000.0,23747.91580621,0.0004787,100138.38310621101,1,"π(a|s)=[sell:0.000, hold:1.000, buy:0.000], V(s)=-0.000182",-0.0001821187324821949,7.1259325e-05,0.9999056,2.3093826e-05,-3.7597518563803334e-05,-3.1331461800676585e-05,-0.00023180633520447635,-0.5332490095391621,0.000453294093822473,0.2371509811679499,0.7628490188320501
2025-08-24T16:40:00+09:00,LIVE,KRW-BTC,minute1,159584000.0,23747.91580621,0.0004787,100140.776606211,1,"π(a|s)=[sell:0.000, hold:1.000, buy:0.000], V(s)=-0.000404",-0.0004040044732391834,8.6036445e-05,0.9998714,4.2497766e-05,3.1332443491960404e-05,-4.386212255080846e-05,0.00024444514086940927,-0.2228054540581594,0.00047646333802691516,0.23714531293875635,0.7628546870612436
2025-08-24T16:41:00+09:00,LIVE,KRW-BTC,minute1,159584000.0,23747.91580621,0.0004787,100140.776606211,1,"π(a|s)=[sell:0.000, hold:1.000, buy:0.000], V(s)=-0.000267",-0.0002672341652214527,7.537489e-05,0.9998969,2.7827737e-05,0.0,-6.266253093967222e-06,0.00041374641106339816,-0.42082919873451097,0.000416567017608968,0.23714531293875635,0.7628546870612436
2025-08-24T16:42:00+09:00,LIVE,KRW-BTC,minute1,159584000.0,23747.91580621,0.0004787,100140.776606211,1,"π(a|s)=[sell:0.000, hold:1.000, buy:0.000], V(s)=-0.000204",-0.00020442577078938484,7.218916e-05,0.9999037,2.4118805e-05,0.0,3.1332443491960404e-05,0.0,-0.5051121739090138,0.00036734146332289815,0.23714531293875635,0.7628546870612436
2025-08-24T16:43:00+09:00,LIVE,KRW-BTC,minute1,159584000.0,23747.91580621,0.0004787,100140.776606211,1,"π(a|s)=[sell:0.000, hold:1.000, buy:0.000], V(s)=-0.000317",-0.00031686993315815926,7.931503e-05,0.99988794,3.283254e-05,-6.266253093967222e-06,0.0,-4.386212255080846e-05,-0.33604687813374157,0.00030777119123748465,0.23714531293875635,0.7628546870612436
2025-08-24T16:44:00+09:00,LIVE,KRW-BTC,minute1,159585000.0,23747.91580621,0.0004787,100141.25530621101,1,"π(a|s)=[sell:0.000, hold:1.000, buy:0.000], V(s)=-0.000556",-0.0005555865354835987,0.00012984208,0.9997278,0.00014244272,6.266292360113113e-06,6.266292360113113e-06,0.0,0.14983891970580804,0.00027422478221067795,0.23714417932543227,0.7628558206745677
2025-08-24T16:45:00+09:00,LIVE,KRW-BTC,minute1,159589000.0,23747.91580621,0.0004787,100143.17010621101,1,"π(a|s)=[sell:0.000, hold:1.000, buy:0.000], V(s)=-0.000510",-0.000510078389197588,0.00011113917,0.9997973,9.1612244e-05,2.506501237586889e-05,2.506501237586889e-05,6.266488698392081e-05,0.03351517500384912,0.00023096417986876095,0.237139644980513,0.762860355019487
2025-08-24T16:46:00+09:00,LIVE,KRW-BTC,minute1,159583000.0,23747.91580621,0.0004787,100140.29790621101,1,"π(a|s)=[sell:0.000, hold:1.000, buy:0.000], V(s)=-0.000445",-0.00044546695426106453,9.923313e-05,0.999835,6.567586e-05,-3.7596576205167764e-05,-6.266292360113113e-06,-6.266292360113113e-06,-0.06677789092113777,0.0001889629942768969,0.23714644656291842,0.7628535534370816
